0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.8449904455171353,0.8432366184868457,-1.9463968893793109,0.2385899235305614,-0.6838268755845623,-1.2307867019273238,-1.1637630372496026,-0.34137395674256416,-0.7420519154233486,0.17013385721618984,-0.40860482601441594,-0.22890313706571183,-0.07316811580423271,0.05391791755715293,0.660456728840367,0.17800887890160486,0.03751232704610854,0.03631087885837527,-0.04942621522058107,-0.04748790876610136
-1.660886251969665,2.942512647110469,-1.2470996684787583,0.17278604036789574,-0.22106116788560212,2.047713170995446,-0.4466133529919468,0.6816677111088115,0.26690550631337007,-0.29099347065199715,-0.8206312708680146,-0.33429117083423265,0.6854160381053755,-1.1463628155846204,0.13892961416201574,0.12033807907103769,0.17651575370047984,0.0852884207190571,-0.12322202812022977,0.04730212912627612
-1.6874241512813888,1.7650136892540969,-1.4368350097453124,0.34677506047048934,-0.269876128025439,1.0065689157088715,-0.5053761035241476,0.20195117496067325,0.7006907707411331,0.4273632145976704,-0.8043778433718337,0.2714986690501204,0.17374546080557834,-0.46406107703200494,0.23806224903061934,-0.06327039369802723,0.13039428428796687,0.0923220654165948,-0.09070013644345401,-0.03269676675460499
4.450197642327088,-0.9000446952934039,0.4214297789766803,0.256662722502995,2.59822248545915,-1.3244056320612,-0.6059119499985718,-0.9219722576830408,0.3724105537696406,-0.34762678898413946,0.4926866606127867,0.5745630510469134,0.7636106234866306,0.14238051963033527,0.23602763360345086,0.010706128410457401,-0.310105337409604,-0.03296494405050641,-0.09182066309250775,0.15837567241729264
-2.844990445517136,0.8432366184868376,-1.9463968893793178,0.2385899235305509,-0.6838268755845629,-1.230786701927351,-1.1637630372495995,-0.3413739567425598,-0.742051915423357,0.17013385721618365,-0.4086048260144187,-0.2289031370656956,-0.07316811580420005,0.053917917557132634,0.6604567288403788,0.17800887890153366,0.03751232704611028,0.036310878858386395,-0.049426215220507545,-0.04748790876611823
-2.7772817323629355,0.8966856624619639,-1.572503987715991,0.3527657708913614,-0.4101233711847496,-1.348591044079659,-1.2595543526327935,-0.4440555964178455,-0.6470835886146606,0.2190190805926982,-0.40109733711541773,-0.3697302066136059,-0.17905380642643529,0.19441497653861795,0.7208237161070655,0.1681149605272027,0.08127396549216975,0.013226102810906462,-0.04674264522666708,-0.054717902858046695
-2.2339003582494503,0.867049766137151,-1.236982373044805,0.5443388901094148,1.7155726536243514,-0.5104334859043821,-0.6302634104569607,0.2713163387309181,0.6018429373846753,0.28581179343672797,-0.3971211489430374,-0.14671964332248055,-0.016621615257362072,0.47248062389458273,0.6986175574580255,0.08910172233430606,-0.10784977234762129,-0.10283902521484233,0.020108168157347076,-0.054302770217742845
1.3430347347962306,3.5904558584692605,3.2881781372483934,-2.9906070058654888,-2.0836064661979985,-0.28414941746432093,0.3843543087308861,1.6429820802181994,-0.41815379589424106,0.3284493175596072,-0.639528175636359,0.9227294186734007,-0.5497857130048516,0.45529438262154975,0.23762777785212397,-0.3863044603809992,-0.35277609453571596,0.30781026693904756,0.019681428273200904,-0.24705516233040636
-2.628230104339169,1.722881846517008,-0.4114277019150773,1.6732963035615036,0.8830584855716676,-0.6363007987177847,0.5135361070413308,0.5479651346581312,0.6081727031195536,-0.07320421741691877,-0.5337414683025801,0.11728468355137996,-0.24364063777863515,0.005874348875150459,0.302759585738408,-0.1865991672151061,0.0905895517970135,-0.05246268273527711,-0.027046312087623182,0.28271571934933193
1.3430347347962306,3.5904558584692605,3.2881781372483934,-2.9906070058654888,-2.083606466197999,-0.2841494174643226,0.38435430873088544,1.642982080218194,-0.4181537958942383,0.32844931755961015,-0.6395281756363627,0.922729418673399,-0.549785713004841,0.4552943826215494,0.23762777785212594,-0.38630446038102056,-0.3527760945357116,0.3078102669390465,0.019681428273222328,-0.2470551623304123
